User_ID,Product_ID,Category,Final_Price(Rs.),interaction
8f7fbe97,58a12720-9,books,387.35,1
317a7a6a,02c35efa-3,books,247.11,1
fe2ddc82,9824cc72-0,home & kitchen,144.94,1
095bcc91,36a204de-b,books,210.85,1
85d8fdfd,80b28ec1-1,sports,378.97,1
912a636b,f0dc391c-b,home & kitchen,247.83,1
75d6b929,8dfa80a9-a,sports,187.41,1
2cc7ae37,b720ce22-f,books,228.76,1
ceb520d0,563623c6-f,electronics,231.76,1
d420adeb,09144443-b,sports,249.98,1
158df4de,17cc8844-e,electronics,188.09,1
ebf19184,fc077491-6,toys,170.1,1
ec38f4fa,0d2ea5a2-6,sports,376.98,1
f8a02dac,c2e06025-6,books,92.55,1
53b0ac5a,bc80dadc-b,home & kitchen,176.92,1
20eef2f5,e695e227-e,beauty,129.53,1
094b4804,deec827a-3,toys,383.07,1
b871eb1f,a6a347dd-a,books,201.65,1
6565f641,9f0098a7-5,beauty,458.94,1
28eb571c,a6189391-d,home & kitchen,186.09,1
8ef41c4f,34d122bf-5,toys,75.22,1
8c990553,7b4233d2-d,toys,169.77,1
a1099e85,bc8165dc-d,home & kitchen,124.48,1
bdb0edfe,f12eee5a-c,beauty,52.38,1
d8970dd2,475d4cf1-c,sports,493.04,1
0e09bb42,a3b21d1b-b,clothing,79.29,1
f893da7a,70b6b201-4,toys,390.57,1
744e3383,7dd40ade-e,home & kitchen,209.13,1
f4d0aa67,48231ccc-5,electronics,172.66,1
7cbe212a,4b41a5fc-3,clothing,186.56,1
ac02118a,2787e47c-9,toys,213.35,1
f878e329,143dd678-7,books,124.42,1
ebd4488c,82b5be1c-d,electronics,24.44,1
635d1b34,66d84c63-e,sports,420.22,1
e06e1b01,7b826100-c,beauty,131.4,1
7d7169a4,8f17be1c-d,toys,181.78,1
f53931c3,2db00657-3,clothing,128.49,1
d833241e,ff777544-d,toys,350.73,1
26525a44,5be07323-d,home & kitchen,169.49,1
5efa07f9,7c691a42-9,beauty,394.25,1
84531d15,6ed3d2f3-3,toys,184.84,1
73c7af6b,a72d9534-6,electronics,402.37,1
4d5cef27,94d72c63-f,toys,130.6,1
bc30caa0,f5925221-d,clothing,340.87,1
e2f51045,d6f32dd8-f,electronics,263.25,1
2fdaa4b7,264cc6f2-b,books,180.9,1
ec750276,796274f4-9,electronics,358.13,1
b52a9a86,baf6af3a-2,toys,104.55,1
d5fba1fa,54768b80-4,toys,312.27,1
33c35bb2,77b44571-a,beauty,39.99,1
4f782125,98991933-6,home & kitchen,211.97,1
815bb3e2,a315c8f4-1,clothing,433.59,1
7c123e25,71e34e7e-d,toys,300.02,1
c4710669,4b0a0467-d,books,368.74,1
b486bdc0,ab545833-e,home & kitchen,99.42,1
418f40d0,6c180001-8,books,268.07,1
a9291a98,60305bf5-b,books,205.21,1
c6e9c8a6,d3dc4ba6-3,electronics,196.91,1
3d31754b,e2c3e03c-f,electronics,279.13,1
0c74e0f0,87109b74-d,clothing,387.12,1
cf29466e,ed1adb23-e,toys,281.85,1
2697b3d8,f163326a-e,sports,116.64,1
3f298345,4c7cdc78-5,sports,344.44,1
9a3d7a70,0ca0aa41-4,books,72.55,1
df980ec1,c5cc3ef2-7,sports,210.16,1
fbf3b6d9,a57ea4d6-b,sports,42.08,1
6b5e77c8,545a2eb9-d,sports,297.36,1
91ed529f,3636152c-4,books,304.56,1
60560203,b75f0c2c-f,toys,307.37,1
e426ec00,dce8b779-7,electronics,427.96,1
8a8e4d60,5b6f25c3-7,books,280.76,1
aab9ddbb,63ae55e3-c,electronics,129.07,1
c4d760c3,81a22f1c-4,clothing,276.74,1
d930502c,4583a4bf-b,toys,293.62,1
ef9c5215,510084a8-1,books,331.47,1
9c5e398c,22eb5551-c,home & kitchen,15.37,1
6ab927cc,94f6ab2a-a,books,158.85,1
789a89e9,9fbcb30e-3,electronics,104.49,1
8e1f81cd,2a410eda-f,toys,108.48,1
e8e91d15,d0a161db-1,electronics,31.59,1
4401eb85,25ef6419-9,electronics,181.56,1
23b8db27,6f11ccc4-8,clothing,350.58,1
d279b7f1,5524ed33-7,clothing,111.06,1
88984c72,b278799f-b,beauty,378.63,1
718a642f,4ba7e11d-7,home & kitchen,336.82,1
4bb60db5,f99b8f8a-c,beauty,206.19,1
ce7d898b,c8d049e0-d,home & kitchen,18.57,1
4f99b5dc,44002de8-0,home & kitchen,211.62,1
07fd6558,e77e1af7-5,electronics,76.12,1
0b385dfa,81dfd444-c,toys,222.36,1
b0de127f,5f4bc204-f,home & kitchen,71.94,1
56b9b6e6,1e2f69da-1,beauty,335.09,1
e3f9922a,7bf2973a-6,toys,193.0,1
925202a4,52599214-3,sports,92.93,1
2081a750,c9dde1e5-4,beauty,144.58,1
c7114204,946ec3fd-e,sports,11.02,1
6d3d14a8,0be9c57e-b,electronics,446.66,1
e3a22f45,aaba4dcc-7,beauty,107.39,1
afd642ef,0169a3ab-a,electronics,430.96,1
160a70d8,73014b58-9,toys,47.98,1
7a8fb819,d885509a-e,toys,274.68,1
e831f6b4,808ca9d1-8,toys,37.34,1
24d2a786,1dacee5b-e,toys,242.15,1
fdcc0170,60dec6bb-a,sports,124.02,1
faed997b,dcae4939-5,electronics,300.96,1
f1327a62,dbee7a4d-d,toys,75.3,1
2c190d8c,037ddfe3-9,toys,245.72,1
4b6d41b3,84be7a5a-2,electronics,349.16,1
9a1fa943,81899877-0,sports,169.01,1
bfa5ca2e,c89c4459-0,toys,42.95,1
85bd7667,feeeabdc-c,toys,161.6,1
2c58e6ef,c3c887cb-a,toys,296.06,1
709f2edd,1af0660f-c,sports,301.91,1
f01b43f7,5e6ccb0a-7,clothing,193.02,1
f42d759a,18cc36c2-2,home & kitchen,165.26,1
b1e17021,306ad08a-7,electronics,214.85,1
2ff6e11d,db0c8025-6,electronics,117.54,1
a6f6238c,9ca7c504-6,electronics,395.63,1
ca624bb4,69bcf5e6-c,clothing,94.19,1
6c8dad52,de178a79-4,electronics,132.84,1
44cf89f5,835c8ffe-7,books,95.18,1
7ea8278d,14272c92-f,clothing,96.33,1
078fcf7a,6af45722-8,home & kitchen,232.22,1
76559d30,9229ec2c-a,sports,73.8,1
9cf2ef37,74c0aea6-2,clothing,58.23,1
540687b1,26a7d768-2,beauty,325.7,1
4c258f55,1f8f04df-b,books,155.99,1
219cee6a,cab96b83-5,beauty,268.69,1
c15ed68c,774ad254-3,home & kitchen,99.47,1
6304ddb4,1b7806c8-8,beauty,255.51,1
a742a6a5,d5175f47-8,books,265.86,1
e0b80ab2,d9c29578-e,clothing,349.94,1
48655454,cd65d18d-a,home & kitchen,136.25,1
958d0fcb,49723911-b,sports,58.58,1
637d8a7f,e124f0dc-9,electronics,259.54,1
22fef1b5,c2819460-a,sports,362.77,1
9046c46f,3ebedb00-4,home & kitchen,281.8,1
2e348747,6610b307-5,sports,122.9,1
2f2a8b7a,d7790ef9-1,electronics,183.58,1
0021e458,44fb96a5-a,sports,123.51,1
28bc186c,647df5b4-8,clothing,154.81,1
94cce708,a73807ae-d,toys,256.42,1
47dfa10f,6406a187-e,sports,431.38,1
f227caa1,134467bd-1,sports,345.75,1
5ccab37f,08c3ba2b-2,beauty,67.68,1
f1d4d1d3,81312f44-7,clothing,416.1,1
259e5ade,641eeb23-2,sports,272.29,1
e2356d8b,57d4489b-e,toys,79.89,1
7f742f53,e61eaba4-4,clothing,432.25,1
b7529b08,351120fc-3,beauty,89.81,1
a38bba13,d65d0c73-0,electronics,257.51,1
0dc89ab7,d1f197aa-d,toys,310.87,1
d3af2e02,650935e7-9,books,125.72,1
664ecafc,f965f3ef-d,sports,349.54,1
32b21e58,184903ed-3,toys,152.03,1
3379f7d2,d0f527a9-b,toys,31.61,1
7cbec78e,085249b5-7,sports,125.24,1
9a0612a5,1c05ddd2-1,electronics,274.34,1
ada22b55,2b0c246f-9,toys,86.29,1
d0086a7f,631e9a74-1,sports,343.23,1
27b48e7c,c96f4099-4,home & kitchen,247.88,1
afbdd29f,43c1eda4-5,books,160.96,1
73a324ba,2b2b723a-0,home & kitchen,204.48,1
67567200,abcdf90c-4,sports,222.25,1
2ed9c959,78a16480-d,beauty,91.06,1
bc43c77d,5a098fec-d,beauty,330.17,1
e4d80260,d3fd1a35-2,sports,176.46,1
ca73e3ea,441abad4-6,home & kitchen,294.4,1
5c93bd47,2b2d1b01-d,beauty,310.72,1
1d5adb9d,0a406fe0-9,sports,459.22,1
751f40ec,568ad177-d,books,323.0,1
7d4bb47e,68fb956a-8,home & kitchen,144.87,1
90b0754f,d64ddbd5-c,electronics,248.14,1
ad0012f9,2bdb1ae5-9,electronics,194.02,1
17a03a8e,02895d3a-7,sports,135.75,1
348b4f2e,c6be69d5-3,home & kitchen,167.35,1
3d7f7e1e,0e1d89b5-2,home & kitchen,219.96,1
edb89577,3be497cb-0,sports,480.49,1
fd1013cd,4eaba910-8,sports,372.76,1
2a21b2f5,7bfbfd94-7,clothing,156.64,1
e734cf71,099b46cb-1,home & kitchen,100.78,1
c5bc43a2,a9b57c56-1,toys,31.79,1
7f3ef01a,36f6022c-6,home & kitchen,345.47,1
d09b44d1,10fcf229-3,toys,95.15,1
25804b99,de5e986e-7,beauty,11.38,1
8b449287,26b61a09-1,sports,261.71,1
06c442e0,1d3bb5fd-9,toys,150.05,1
741e480b,0b938bcf-d,toys,312.94,1
c4a4411c,8d5bccd1-3,toys,136.24,1
b2423a79,6a9e51ec-b,beauty,131.82,1
59ace126,25458e74-d,clothing,359.05,1
5d2e84b4,b33afedd-a,books,200.28,1
6328bc7c,cf11150e-3,toys,154.19,1
b4eb8cc7,84c9273b-5,electronics,272.15,1
6e95832f,d986c065-8,books,350.59,1
f627d9d5,2c14c5cd-a,clothing,254.32,1
b644e0d1,18df8182-6,clothing,297.32,1
f9cd4168,ec20f7ba-1,toys,164.61,1
72c3e855,f367ee26-d,books,94.16,1
abd487a4,4d872e66-a,sports,30.66,1
91bacb2f,0b9b177e-a,electronics,254.41,1
75272f5f,63799771-c,electronics,284.83,1
9e0fea41,fb8a4697-5,sports,304.2,1
e4818739,3b188e25-6,toys,278.65,1
6ddf61d1,d68623f3-f,toys,250.53,1
d0936e56,5e4309df-9,sports,22.98,1
ec022a3c,cb932ccc-5,books,465.64,1
be485d54,e594132a-a,beauty,312.66,1
87c33171,a0b69e5a-5,beauty,85.48,1
a374a7c5,db38b528-1,home & kitchen,230.09,1
f54726e0,e75ab5dd-f,home & kitchen,278.28,1
6e142ba6,cae07d8a-c,clothing,406.21,1
161325fd,0de2edaa-c,home & kitchen,282.17,1
051133f8,ba2c4d0b-b,beauty,323.53,1
d80ab524,d1ea2388-0,beauty,94.91,1
842b3cac,9964a78a-f,sports,21.32,1
78f9cc53,1bd34f46-f,books,185.82,1
295b35ad,5ade36b9-a,toys,182.57,1
c5226913,b83f2b71-b,toys,20.34,1
346f2c53,06b65d09-0,beauty,18.99,1
468925cf,036f2fe1-2,clothing,259.13,1
09ea71de,74744f71-4,books,69.37,1
99b59827,89625cd3-1,clothing,40.74,1
2a641c9d,ae8d3eae-6,toys,320.7,1
4d08b875,210baeee-c,clothing,227.39,1
ad772c5a,840db3df-5,electronics,200.04,1
28223fc3,36e9439c-e,home & kitchen,160.34,1
54274aa6,ad73b872-2,clothing,405.93,1
ca58b84f,83292e34-7,clothing,376.92,1
bb351881,86a55194-0,toys,49.1,1
6dbd0f95,ab4ed7ce-a,home & kitchen,170.48,1
29af7e68,aaefb8df-e,books,366.15,1
f85ad600,f07e1c4a-e,sports,56.97,1
f49fc9d3,99c19952-1,clothing,245.88,1
b28f143f,093ae015-8,toys,365.26,1
6184077e,081c5408-8,books,22.07,1
ac202a1f,6f9c6a73-0,beauty,31.07,1
01153d2e,2c6437d5-0,clothing,167.28,1
71205bd1,8d8504b9-2,books,230.98,1
23e8e15d,1943f09a-4,sports,74.23,1
3ffa9cc6,8961518f-6,home & kitchen,370.37,1
afbc0f86,1bb48f49-2,home & kitchen,408.97,1
5fa7759a,ad3dd065-0,toys,9.68,1
5d67c05b,23e94b32-e,sports,474.41,1
d0032e78,9412f332-b,toys,206.99,1
465c254b,d1db315e-8,sports,315.86,1
45f92c91,cb403165-3,books,175.86,1
805c0b7d,4068c6cc-f,sports,190.22,1
515fe1e7,759b4aed-d,books,136.05,1
ce69481e,f8103189-a,toys,178.12,1
41889d65,26b7a7e9-d,sports,348.18,1
3b85b7a7,e66a4d85-4,clothing,152.52,1
4c8e1f57,79a3bbca-d,books,313.78,1
cb429a91,0c60ae4e-f,clothing,413.3,1
33b289dd,16aa4a41-3,home & kitchen,388.9,1
997c274b,e53da9e7-5,clothing,288.88,1
8abeed6e,1d60b62b-e,sports,94.02,1
7210a0d9,13d2a56c-7,sports,174.58,1
5f0349f1,16d121ec-a,books,29.27,1
bbb253a1,b80cc9c3-a,sports,157.7,1
22dccae1,f7e0f6f0-f,clothing,394.02,1
effad494,efd11390-1,electronics,207.79,1
900e8f32,19603713-f,sports,127.22,1
b38271c7,7c2e02c5-f,home & kitchen,40.27,1
e1b810f9,e359b315-2,sports,332.94,1
96bf93b2,42fdf304-9,sports,340.71,1
efb78e51,9d0e8539-f,books,23.66,1
4b510e17,f0095bdf-b,home & kitchen,169.92,1
b5cfa655,c0ecbccc-e,sports,151.94,1
68412b52,10c04914-7,toys,185.17,1
146e7249,5d4c0577-0,sports,417.51,1
a3880ba0,58aa2a00-6,books,203.79,1
8.84E+10,575b7120-d,beauty,184.11,1
2e31f938,e3135ee0-b,beauty,144.94,1
48cf349d,dcce0ed9-3,electronics,141.69,1
c6a0ee2a,2e82b12b-e,electronics,405.05,1
618b72c3,9083dac4-8,beauty,420.41,1
0041710c,a9b75daf-4,books,388.45,1
5aa04d8b,9b2eb9f8-b,clothing,311.9,1
1a29d6ef,a604afd7-c,electronics,112.08,1
e44a3f1b,98bb0634-3,toys,85.54,1
b13d6803,4c5d05af-4,clothing,75.16,1
efd66d9f,10f9fb68-2,toys,86.42,1
635f84d0,b8265a41-6,clothing,190.87,1
76b1b3ab,3ad00ebe-5,sports,22.06,1
29f39439,61a89e00-6,toys,336.87,1
420ef393,5c344e7e-8,beauty,21.73,1
0eae163d,fdb8a7f4-c,electronics,148.42,1
f9ff1a48,7586ecdc-5,clothing,459.44,1
4c3cdcb6,1bbfa35f-1,sports,21.2,1
1cbd0192,9c4d9173-9,books,458.39,1
86ee4f1e,3a0742ad-c,toys,359.32,1
2736921c,80655c44-1,toys,270.52,1
24615a11,fcd5caf1-3,books,18.17,1
6a2e43c7,c1a2396c-c,toys,246.48,1
e8f282f4,bf0e5aab-7,home & kitchen,113.22,1
084d1679,ae8de22c-f,sports,155.33,1
851ee140,a4397891-6,sports,295.46,1
f519fe50,0e60eaee-3,toys,48.63,1
3ca822ba,2b2e8a4f-7,home & kitchen,176.4,1
56cc761e,023a6d02-4,clothing,159.75,1
3c8bd82b,d41b9799-8,electronics,143.83,1
a7cae661,ec04ee8b-b,clothing,215.38,1
e0cfaad0,58f0bb2e-0,home & kitchen,106.21,1
cd442b59,3f5fd069-8,books,198.63,1
c66e0a5f,634aa8eb-d,clothing,394.82,1
65fc7b42,c11cf3e8-4,home & kitchen,290.64,1
b4391d08,27d825b4-e,home & kitchen,332.06,1
c250ce58,0a113398-3,beauty,201.49,1
5619162,06506e6c-8,beauty,196.69,1
8e9b857f,dee40ad7-9,sports,278.6,1
2f2e35cd,bd32ad96-9,beauty,353.56,1
e9786a6d,ad922c38-1,sports,46.48,1
22ce90f0,253d232c-e,beauty,338.0,1
758b36b9,0e16bb68-d,home & kitchen,137.31,1
b77c1e26,6a198ec0-3,home & kitchen,414.85,1
fa0755c1,a80e01a6-4,electronics,167.34,1
dcf4a9c1,87786ea9-7,clothing,313.61,1
a453276f,1f7ef990-f,clothing,403.11,1
fb93fc53,9febb427-c,sports,42.52,1
be4d0858,87f0d140-4,sports,215.56,1
44898eb5,c756485e-5,clothing,353.93,1
f3bd0c9c,7c8cb492-9,toys,54.61,1
a3609e3a,bf6ca00b-4,home & kitchen,90.79,1
e2a4a7db,97f6e07b-a,beauty,296.95,1
8971789f,c46ba7fb-a,beauty,34.35,1
68f22075,d00045a5-7,toys,241.28,1
ed4b302d,ecd83830-9,home & kitchen,217.77,1
6de2894e,91e28e7b-b,books,319.05,1
723b2af2,68c330d6-1,sports,317.46,1
2c36db95,8a241150-c,clothing,51.1,1
194aa278,d3076535-1,beauty,321.57,1
3575e317,e0b93f87-1,home & kitchen,140.26,1
787738ba,956bb0df-7,beauty,48.84,1
104bedf9,5dfd69d9-d,beauty,141.4,1
7d92827a,df2752c8-3,beauty,71.89,1
22d18844,2f19e634-2,clothing,234.64,1
2f96ad99,75c9c188-a,clothing,222.31,1
63536a72,eff5b46d-f,beauty,196.81,1
751c5619,e436cd21-e,sports,28.23,1
b07dfbd1,7d443016-7,beauty,64.16,1
f7126ee5,c6e8e685-2,toys,100.22,1
0bade6a5,7f815c17-f,electronics,99.17,1
9b48b7a6,41de6e0b-3,sports,195.85,1
0df32f0e,921d4f13-4,books,204.7,1
fa628d2b,8432da61-7,electronics,123.32,1
ed518f41,d19df4c1-7,books,19.42,1
ddcb54d3,eb72dd01-6,home & kitchen,401.86,1
3c71e319,4fc43503-b,electronics,352.47,1
95517d12,5c194e4d-5,books,161.93,1
1886386b,8583655b-4,clothing,77.07,1
00333c7a,77eebc88-5,toys,8.65,1
1ddc65f3,dc145f91-a,beauty,376.52,1
a2cffcc6,75d4498d-1,electronics,194.18,1
f3e197f3,4aab29e2-f,sports,146.61,1
6bd8fa3a,aacdd2c4-c,beauty,440.91,1
1a2e9e50,d1247110-6,beauty,185.91,1
9e55c4c9,8227ea90-9,toys,40.04,1
ee2735fb,4a86d1fb-3,sports,365.37,1
4c20ca93,2f32fabd-6,books,220.55,1
f06f2d9e,8b31adf8-f,sports,459.17,1
93ff499d,cd056501-f,toys,240.53,1
464108ea,2c009751-7,toys,209.7,1
1ec05b76,c3862bfa-7,home & kitchen,196.42,1
775596cf,f2a45064-4,clothing,252.28,1
771b6628,7deb0c35-a,sports,33.84,1
d6e6e405,3f2757b0-5,home & kitchen,291.55,1
0b010741,b072608e-d,books,39.86,1
8566ac6e,d86224a6-5,beauty,322.92,1
fdc30694,c157dce7-a,toys,425.85,1
84ad9f2a,c77431bc-6,home & kitchen,66.75,1
56949334,680206e7-9,clothing,365.77,1
15eb948c,35c9ea9d-e,sports,466.36,1
e8e7e07b,8298b8bb-a,electronics,205.8,1
02fb8772,ee387572-7,books,29.3,1
a7e884cf,50e481c0-5,sports,104.52,1
a55c61e9,17c41fd0-2,beauty,299.86,1
82e33f7e,d831b4b9-c,books,210.61,1
5a9a1268,889d5066-d,toys,225.48,1
4e1df27e,903cb2e0-3,electronics,115.48,1
72f4df65,e39375fe-c,electronics,191.59,1
04ef2f48,7121fc95-b,books,172.45,1
ae1b0a5d,adfc7a07-5,sports,84.95,1
eabb8e22,a55367ed-0,beauty,244.07,1
ca48ec71,efa8cfb9-7,electronics,80.71,1
be753111,925e172b-3,toys,393.59,1
4afdef19,b52f485a-a,books,289.34,1
02dde509,4ae93dc1-f,electronics,22.95,1
c1b4c7e7,e4c4fb8c-b,sports,39.78,1
f8578999,edb15fad-1,home & kitchen,118.93,1
4432a8ba,5c4eb084-f,toys,239.13,1
ca6f4f5a,51a993a4-f,beauty,8.58,1
5b8004ef,228f3945-3,toys,303.28,1
6c1cdb51,7c30f0b9-c,electronics,265.98,1
9e52ea4b,319ec9d3-3,home & kitchen,342.42,1
7319919d,8701783e-b,home & kitchen,52.83,1
9db42c1b,d8d5bbee-a,beauty,154.28,1
dd556e28,9bed94c1-4,toys,448.07,1
a140c968,cdb2d37a-5,books,148.07,1
e8db0cc2,fd629be3-9,home & kitchen,147.1,1
38007c77,b7c4ad12-d,home & kitchen,295.8,1
c75e521c,9049ae69-3,books,362.26,1
8c8f2810,6acff5a9-7,sports,160.28,1
6f386cf8,6f64c12e-e,sports,231.59,1
11c8bf8b,5055970f-f,toys,26.55,1
c6619369,c21445bf-b,toys,163.4,1
687a8ef9,e6dbc8e3-b,clothing,117.23,1
add87525,3e468113-f,home & kitchen,156.3,1
480be977,76aa1ea0-8,home & kitchen,340.63,1
52b0c046,e94fcef7-e,beauty,210.04,1
17935504,96dad3eb-2,beauty,377.15,1
6bfea417,402f8310-9,clothing,138.81,1
25f8c79a,cc29b70c-9,electronics,428.28,1
2f07538e,564328a3-b,beauty,161.1,1
ef989073,d041bc6d-6,clothing,89.29,1
746e7b01,190f2c5a-4,sports,166.53,1
e597f5d5,d5415a88-b,beauty,17.46,1
a65c3d6a,31b244c4-e,clothing,32.32,1
37610673,3154eee7-f,toys,85.04,1
89c70f36,a5cfe885-e,beauty,248.45,1
53ac6649,39fae33a-1,beauty,36.46,1
dd3d04ab,d44a2095-d,toys,293.86,1
415b6195,939d5107-f,electronics,27.27,1
a99176d1,364eca44-2,clothing,398.11,1
9fe834ec,0a7f521e-d,beauty,340.11,1
cd11f9ff,d3cf0826-b,home & kitchen,92.09,1
a8e5730c,1f32d8cc-c,books,105.07,1
957b2713,a99dea2b-5,toys,249.99,1
3fb7980a,d8eb9263-5,clothing,300.25,1
8fa5d77d,38cf2d1c-5,books,285.17,1
7de5db7c,4c7f1e50-b,toys,469.34,1
01d6ef4f,842ffe80-1,clothing,324.24,1
61b0a56f,293a38fe-d,clothing,427.97,1
d81b895d,37d5ff11-d,toys,239.54,1
4176fef0,b1877937-7,sports,70.82,1
a669be47,a700768e-1,books,399.44,1
fc38d815,1e2d8f24-1,books,108.39,1
526f0441,a2638fa2-0,toys,7.49,1
192f4b21,2dc07f56-1,electronics,155.77,1
6f0b1b90,531dde67-e,electronics,422.63,1
13c26270,8546c4a0-9,electronics,111.78,1
21e0291a,56e92b46-5,clothing,315.67,1
7c026f97,b8db29c2-8,clothing,32.59,1
2cac4c48,d36761e5-d,home & kitchen,161.41,1
4549848,54a76b2a-1,clothing,398.86,1
486bec14,cf82e4f9-e,home & kitchen,176.77,1
2c5dc3ec,8df2d84a-8,home & kitchen,25.09,1
104cbed3,7ce62017-e,electronics,472.29,1
f2958613,570d72b8-e,books,159.77,1
3ddad16f,3230bb6d-2,clothing,272.06,1
b3801e1b,cc0deb02-8,toys,172.27,1
caf9113b,a4d482bc-d,sports,37.89,1
9795e31b,23f814dd-0,clothing,414.44,1
32196cbd,26fe9d8a-2,beauty,435.68,1
c9e6f7ce,8851dc3a-b,beauty,172.23,1
858696b6,8c3a1e6d-f,toys,318.95,1
7b0c5a76,c908ffae-d,home & kitchen,322.41,1
6266c8eb,1204b685-8,beauty,305.6,1
3.20E+65,cfdde875-f,sports,251.24,1
69436d0b,6bab26fc-f,sports,224.7,1
560370a9,fe92f8a3-b,beauty,199.91,1
3d46ebd4,e33efac7-7,home & kitchen,369.83,1
3f68ed08,f01054be-4,home & kitchen,257.56,1
878d3714,b41deede-e,electronics,22.41,1
69ca6114,08e2216f-5,beauty,135.74,1
bb9c024b,4f2ee81f-b,toys,166.97,1
99776807,83154e70-7,electronics,150.94,1
312114bd,82a78612-e,clothing,63.46,1
21bb3317,434c53a0-b,beauty,82.45,1
9e6fdcc2,42d95dd7-9,beauty,120.64,1
c5a98dc4,76255c12-3,books,41.21,1
c8d53642,bac908ce-6,beauty,45.87,1
92770171,53007736-c,sports,288.44,1
731fda80,e61f1ff4-c,clothing,173.58,1
e8ac7f4d,a536d3c3-c,toys,237.05,1
96aad22f,ce2e6997-2,sports,244.9,1
b17f30e1,59529419-b,clothing,103.79,1
a51af881,cb7235e5-6,clothing,43.73,1
d7517ae4,bc9dfe4a-6,electronics,268.79,1
360ae88b,0950f467-5,clothing,280.82,1
40d718b5,69c85c6c-4,electronics,124.58,1
932c8bf3,19394d50-9,beauty,63.82,1
998e790d,06057d1a-1,clothing,48.36,1
4d056465,9f25d201-2,beauty,13.98,1
316d6899,3f521c90-8,sports,62.07,1
ff119d8e,db03816d-5,beauty,123.42,1
05b592f1,b5b87c28-8,toys,169.63,1
d17ea8e2,b6a495f7-3,books,298.89,1
8033eca7,88463def-0,toys,22.31,1
8d3641c7,cd387cb1-7,electronics,70.83,1
64b8eba5,d434ef75-f,beauty,62.04,1
ff482f56,5c71109f-d,books,349.91,1
91a63275,1a4d08fc-9,books,272.74,1
551a42ec,69e5ece3-0,electronics,166.22,1
ac582370,a0aee878-0,beauty,49.38,1
c5a6ecbd,dde8b508-8,clothing,335.82,1
b85d890a,78c2c072-a,books,195.12,1
4f915eae,18dbb72e-4,beauty,352.62,1
0a017e5a,f9e78c04-0,clothing,247.75,1
e86cf289,bab0e53c-1,books,198.21,1
dc5953be,d8f5d269-b,toys,162.67,1
36cd4e86,3d9f2988-2,toys,290.75,1
f007a18c,17e4ef98-9,beauty,161.34,1
fa0641b0,eca7c8f5-7,sports,59.18,1
4c8025bd,b25e6146-5,home & kitchen,239.78,1
ff985431,873a1c84-4,home & kitchen,19.45,1
348cf1e9,f0aa6c04-d,beauty,77.25,1
1c4f3915,f1d4ba1b-c,electronics,236.84,1
1b0d38af,24762d59-0,electronics,180.12,1
d627f474,99bb9054-c,toys,442.51,1
6b1202f1,2ae18f21-9,toys,236.3,1
d1574c62,2a124c4b-6,beauty,240.31,1
0a3a6c62,96122269-e,electronics,240.92,1
952255c3,c7e00823-9,home & kitchen,259.29,1
194fe55b,b902f571-4,beauty,196.54,1
519d967d,1251f351-5,beauty,115.37,1
f1f41f6b,0de4281d-7,clothing,109.94,1
1b4d6975,27bd0cd5-0,books,32.27,1
c7be3edf,43adcdc7-3,beauty,198.33,1
71b9e86e,7ffbe709-f,home & kitchen,240.64,1
dd2c6eea,4c89d93f-f,home & kitchen,219.9,1
ef63128f,af4922af-0,sports,78.14,1
1e8db66c,097b7e8b-0,electronics,12.81,1
a95a20a0,d4f0c64c-7,toys,35.76,1
5a406d56,506b541e-e,books,11.08,1
c22bfd43,d22cc472-c,toys,106.0,1
0f083239,c5a7acf5-b,sports,97.31,1
79fe00c9,033b7ee6-6,clothing,376.76,1
3f26e7ae,6a7a39f4-6,clothing,186.61,1
6b52b5c2,e6656e33-1,toys,121.26,1
b4731c18,67eaf6d5-5,electronics,198.18,1
28b4e804,ca4b2436-d,books,91.98,1
6db9b785,5d23a21a-a,toys,53.1,1
3980a7d0,27c69f35-a,clothing,294.13,1
a97b9cc2,4a2530fc-2,home & kitchen,314.32,1
b11b4773,0e7f9e8d-a,clothing,98.1,1
d32ae048,8144b8b1-3,clothing,93.36,1
48868729,12685d60-d,home & kitchen,255.03,1
b1c9cd33,6cc3bafb-d,toys,420.45,1
1.10E+244,8e083444-0,home & kitchen,109.24,1
1f77f62c,d6bdabc8-0,home & kitchen,119.98,1
0ad19220,ef3686c3-d,home & kitchen,99.89,1
1aad3236,78d1d70f-0,clothing,126.88,1
fa33e600,e812760e-5,toys,86.86,1
4ea11ef1,dbd440a0-a,clothing,448.45,1
54b284dd,af9fe8b3-3,home & kitchen,228.56,1
caba820c,5461a379-b,books,5.89,1
4086f63d,47a3946a-3,clothing,369.37,1
7d57d3b7,a5869197-0,clothing,214.26,1
d285d9d3,de597029-b,books,267.03,1
804674ae,523ad572-6,electronics,331.66,1
6142601c,b5aadce1-c,clothing,44.75,1
2af6136c,2.44E+04,toys,35.9,1
460c3e00,65f8d376-1,sports,309.46,1
608c2f04,e139b477-2,beauty,219.61,1
ef8a9fed,20c97f3f-3,books,218.11,1
8.70E+250,5bcb7043-d,home & kitchen,214.08,1
9d8bead6,2bed8c90-3,beauty,473.42,1
68709475,af4eb230-a,toys,144.96,1
c222c42b,cb999c1d-3,books,211.94,1
57435261,f4a3e8cd-0,home & kitchen,202.88,1
fa900887,87e3f91f-e,beauty,340.74,1
4658f0ae,499bf772-5,books,52.72,1
